season,player_club,player_name,games_played,minutes_played,live_ball_scas_p90,dead_ball_taken_p90,dead_ball_scas_p90,dead_ball_gcas_p90,dead_ball_sca_eff_p90,team_dead_ball_taken_pc,corner_taken_pc,free_kick_taken_pc,non_gk_dead_ball_pc,dead_ball_sc_pc,dead_ball_gc_pc,team_dead_ball_scas,team_dead_ball_gcas,team_dead_ball_sc_pc,taker_type,dead_ball_success_rate
2020,Wolves,Pedro Neto,28.3,2547,2.33,5.55,0.99,0.07,0.17837837837837839,0.113,0.385,0.109,0.113,0.378,0.5,74,4,0.09,Starter,0.054
2020,Wolves,João Moutinho,28.1,2529,2.21,7.12,0.96,0.07,0.1348314606741573,0.144,0.486,0.259,0.144,0.365,0.5,74,4,0.09,Starter,0.054
2019,Arsenal,Mesut Özil,16,1440,3.19,5.63,1.13,0.06,0.20071047957371224,0.06,0.247,0.079,0.06,0.305,0.2,59,5,0.083,Starter,0.085
2019,Arsenal,Nicolas Pépé,22.3,2007,1.75,3.81,0.72,0.09,0.1889763779527559,0.057,0.286,0.021,0.057,0.271,0.4,59,5,0.083,Starter,0.085
2019,Arsenal,Dani Ceballos,18.8,1692,2.02,5.64,0.53,0.05,0.09397163120567377,0.071,0.273,0.091,0.071,0.169,0.2,59,5,0.083,Starter,0.085
2019,Aston Villa,Conor Hourihane,17,1530,1.71,9.76,1.59,0.24,0.16290983606557377,0.11,0.275,0.184,0.11,0.31,0.5,87,8,0.106,Starter,0.092
2019,Aston Villa,Jack Grealish,35.9,3231,3.79,5.91,0.56,0.03,0.09475465313028765,0.14,0.385,0.194,0.14,0.23,0.125,87,8,0.106,Starter,0.092
2019,Aston Villa,John McGinn,25.7,2313,2.65,3.27,0.35,0.08,0.10703363914373087,0.056,0.12,0.068,0.056,0.103,0.25,87,8,0.106,Starter,0.092
2019,Bournemouth,Diego Rico,25.9,2331,1.12,14.71,1.12,0.12,0.07613868116927261,0.272,0.397,0.173,0.272,0.426,0.5,68,6,0.102,Starter,0.088
2019,Bournemouth,Ryan Fraser,23,2070,2.3,5.57,0.78,0.13,0.14003590664272891,0.091,0.33,0.105,0.091,0.265,0.5,68,6,0.102,Starter,0.088
2019,Bournemouth,Junior Stanislas,7.9,711,2.03,4.68,0.89,0,0.19017094017094019,0.026,0.088,0.038,0.026,0.103,0,68,6,0.102,Starter,0.088
